"tweet","tweet_id","date_tweeted","covax_relevancy","stance"
"@fatma_karume Anayehubir heard immunity muulize hata composition moja ya virus au virulance ya virus Kama Kuna anachojua, tuache kuongelea mambo ya kisayansi kisiasa, chanjo pekee za magonjwa mengi zimepatikana more than 10yrs hakuna Cha heard immunity, #",1.25524e+18,2020-04-28,"relevant",1
"""Kuelekea mchezo wa ngao ya jamii kutakuwa na chanjo ndani na nje ya uwanja wa Mkapa na watu 100 wakwanza watapatiwa tiketi bure""

Katibu Mkuu wa TFF Wilfred Kidau  akizungumza sababu ya CAF na FIFA kuzui watazamaji wa mpira uwanjani. https://t.co/XDI6mdo8Jz",1.44139e+18,2021-09-24,"relevant",1
"@waziri_afya 
I'm 44, nimefika regency kuchoma chanjo wakanibia umri unaotakiwa kuchoma chanjo ni kianzia miaka 50 na kuendelea. 

NI SAHIHI mweshimiwa WAZIRI",1.42323e+18,2021-08-05,"relevant",1
"@juvenal_shirima @thomas_naftery Hongera mbroo lkn njoo huku kuliko na wanajua PGO Kuliko huko kwenye chanjo ya madagasca",1.44116e+18,2021-09-23,"relevant",2
"@kimidida @HONEYSPRING12 Swali nilikiwa naliwazia kuuliza 😊
Labda ina chanjo ya corona ndani yakee",1.3703e+18,2021-03-12,"relevant",2
"Serikali inavyohaingaika kuipamba chanjo, yaani kote lazima tupigwe. Kwenye case idadi ya wagonjwa tunapigwa, wanaokufa kwa covid-19 sasa hivi si tu hawasemi changamoto ya kupumua, yaani wanatwambia taarifa zitawaijia zaidi, ujue ndo imetoka. Idadi ya wanaochanjwa tunapigwa. Duh",1.42459e+18,2021-08-09,"relevant",2
"@hancymachemba @bunge_tz wakiwalazimisha wabunge kuchanjwa basi uhuru wa watu umepokwa! Chanjo imepata brand kubwa na wababe wamefanikiwa! Watainua uchumi wao kupitia hii chanjo, waathirika watabaki waafrica, tumepewa bure dozi 1m ila tutazinunua 50+m! Bi",1.42655e+18,2021-08-14,"relevant",2
"@kigogo2014 Mimi nashangaa sana hata wanaomlinda wanatoa wapi ujasiri,mtu kakataa chanjo ambazo na wao wazipata na kuokoa maisha, tumeona CDF mstaafu mwamunyange kapoteza mama yake sasa tusubili mabeyo na siro wafiwe na mama,baba,watoto ama wake zao ndipo",1.36377e+18,2021-02-22,"relevant",1
"Kitaalamu imeelekezwa kuwa angalau kwa muda wa siku 3 baada ya kupata chanjo, usitumie kilevi chochote kwa afya na ubora wa utendaji kazi wa chanjo mwilini. https://t.co/eQ0wjOW55O",1.42282e+18,2021-08-04,"relevant",1
"@wizara_afyatz Chanjo zinatolewa kwa ukoo.",1.42078e+18,2021-07-29,"relevant",2
"“Namuomba Rais Mama Samia japo amekiri kwamba hatuwezi kuishi tofauti na Dunia, naomba alikimbize jambo hili (la mapambano ya Corona) kwa haraka, Mimi nimekuwa nje ya Nchi nimepata chanjo ya AstraZeneca”———MBOWE
#MillardAyoUPDATES https://t.co/wc9PbohaQO",1.38124e+18,2021-04-11,"relevant",1
"Kipindi kile wakati mataifa ya wenzetu wanapambana na mipango ya Chanjo sisi huku tulikuwa tunaletewa story za KINJEKITILE NGWALE na akina MATAGA.

Sasa japo Wave 3 imekuja ila wenzetu wanajiachia kwakuwa Wana chanjo.

Huku tunaanza kusumbuka sasa",1.41287e+18,2021-07-07,"relevant",1
"@kigogo2014 Muulize Mwenyekiti wako @freemanmbowetz huko anasema chanjo lazima dunia nzima. Kama Tv anayoyeye peke ake. Atakujibu vzr na Domo lako hilo Kama pakacha @kigogo2014",1.41712e+18,2021-07-19,"relevant",2
"@Eric_Bernard94 @Nkololotz @WemaKako Chuma imepanda sana, sukari juu, mafuta hayakamatiki, chanjo chache sana",1.4208e+18,2021-07-29,"relevant",1
"@jerrylusinde @Talewa_ @jumbe70 @MarekaMalili Hilo linahitaj proof tena?
Mfano mtu akichanjwa chanjo ya kichaa cha mbwa anaendelea kuwa na vimelea vya kumfanya augue kichaa cha mbwa?",1.41714e+18,2021-07-19,"relevant",1
"Corona ipo tuvae barakoa pia tupate chanjo mapema😂😂😂..siasa bana https://t.co/jsY1D7PcMb",1.42682e+18,2021-08-15,"relevant",1
"@YusefNoor1 @fatma_karume Vyo2te itakavyokuwa kama n dawa au chanjo 🤣🤣 cc 2nataka mrejesho manake Bibi yako Fyatuma kila kukicha ana2letea hbr mara majaribio mara matengenezo kila kukicha hlf ha2pi feedback ya kufanikiwa au kushindwa kwa hayo majari",1.27185e+18,2020-06-13,"relevant",2
"The COVID-19 vaccine is safe and protects you from contracting the virus. Ensure you receive all the required doses of the vaccine at the scheduled time. 

Chanjwa! Pata Chanjo, tuwe Chonjo!

#Chanjwa #TuweChonjo

@MOH_Kenya @MOH_DHP @Amref_Kenya @UKinKenya https://t.co/PeYKCVXuzr",1.56171e+18,2022-08-22,"relevant",1
"@wizara_afyatz Unaona sasa matatizo ya kupinga chanjo yameanza huko kwao ...kwanini ni chanjo hii tu wanapinga licha ya kuambiwa msipo chanja mtakufa https://t.co/p8cna3Yh7c",1.42826e+18,2021-08-19,"relevant",2
"@abbleluv @Nkololotz Tena hii ndo mbaya zaidi wanasema! Maana haitibiki na inaua haraka sana! Sema yenyewe ina chanjo ukiwah kupata chanjo yake mapema huwezi pata tofauti na umeme!",1.19064e+18,2019-11-02,"relevant",1
"@siadevinci Hoja iko hapa:-
SA si kila kitu ni siasa, 
sisi hapa kwetu kila kitu ni siasa 
Madawa ya kawaida kabisa yanakosa Hospital kwa sababu tu za kisiasa ije kuwa chanjo ya covi19 inayohitaji maabara kubwa za kisasa, angalia kiwanda cha covaccine ndo",1.49365e+18,2022-02-15,"relevant",2
"Kinachofanyika ni kila taifa na taasisi kubwa ulimwenguni ipo busy kutafuta ni nani atakayekuwa CHAMPION wa kupata chanjo au dawa na kujipatia patent itakayoiingizia Billion $, UJINGA MKUBWA. 

Vizuri tukasikilizana sisi kwa sisi katika yote yanayoonekana kufaa, as long as HAYAUI",1.25328e+18,2020-04-23,"relevant",2
"What's not happening in this country? You ask wananchi to go for chanjo yet jabs haziko. Embakasi Health Center is patronized by so many yet are turned away on a daily. Been here since halafu saa hii ati system iko down. Nkt!",1.43112e+18,2021-08-27,"relevant",1
"@swahilitimes Yaan Hawa wazungu basi tu  ata chanjo za surua,tumewapa sisi,dawa za kufubaza virus vya ukimwi ARV tunatengeneza sisi yaani wasitutishe kabsa corona kwetu haipo ila Kuna baadh yetu wamechomwa chanjo wameleta corona ya ajabuajabu ya Nimonia",1.35442e+18,2021-01-27,"relevant",2
"RT @Happie_Thom: Jikinge dhidi ya UVIKO-19: Vaa Barakoa
#BarakoaInaokoa
#ElimikaWikiendi",1.43918e+18,2021-09-18,"relevant",1
"@Balimponya @HKigwangalla Kwani huyu kingangwala wakati magufuli yuko hai na yy akiwa waziri wake hakuweza kumfafanulia juu ya elimu ya chanjo? Anachoongea Gwajima leo ndio haya haya aliyokuwa akisema Magufuli Acheni kuwa na unafiki wa kiwango cha CORONA",1.41971e+18,2021-07-26,"relevant",2
"@MwananchiNews Wanaume wa Dar hatutaki chanjo. Tunaogopa mitambo yetu kulala.",1.42839e+18,2021-08-19,"relevant",2
"@DaktariWaWatoto Wazungu wanakuonea wivu ""wanataka wakuue na chanjo""",1.42137e+18,2021-07-31,"relevant",2
"@swahilitimes Mimi binafsi sipotoshwi wala sishawishiwi na daktari au kiongozi, haya yako wazi kama mmarekani aliyechanja watu wake kwa chanjo hii anazika usiku na mchana iweje mimi na familia yangu nikachanje..!!??, mimi sina mjomba mmarekani hivyo naami",1.41951e+18,2021-07-26,"relevant",2
"RT @MiriamMkanaka: Utaratibu wa Utoaji chanjo ya Uviko 19 Tanzania, unawapa vipaumbele , watu wenye matatizo ya afya, wazee na vijana.
Acha…",1.54171e+18,2022-06-28,"relevant",1
"@BamteddyS hope ushapata chanjo???? https://t.co/xEBmaNsozD",1.42319e+18,2021-08-05,"relevant",1
"RT @Nafgemtz: Protect the People in your Family and Society. 💉Get Vaccinated ✅

""☑️Chanjo ni Muhimu Tulindane"" 
 #GetVaccinated #uviko19 #c…",1.42789e+18,2021-08-18,"relevant",1
"@JamiiForums Tanzania tunafeli wapi,chanjo hiyo ni muhimu sana maana malaria inauwa watu wengi sana",1.1725e+18,2019-09-13,"relevant",1
"Tuharikishe tachome Chanjo muda sio rafiki 
Katika vituo elekezi usisubiri uugue
@wizara_afyatz @elimuyaafya @IPSFAfRO @AlhabsyHydro @BeckwithMickey @CDCgov @SuluhuSamia @jmkikwete 
#Covid_19 https://t.co/cyhIeeusJ2",1.43229e+18,2021-08-30,"relevant",1
"@Hombyjr1 Kwani Chanjo Ndo nn bro?",1.41959e+18,2021-07-26,"relevant",2
"@DrAlfredMutua Go and continue planting flowers instead of trees in the name of ""beautification chapchap"" hoja kuu ni kwamba alipata chanjo ambayo hangefaa kupata? Kwa sababu unajali maskini basi tulipie hio chanjo ya wakuu mr caring",1.37753e+18,2021-04-01,"relevant",2
"Chanjo kazi yake ni kuupa mwili kinga ya ya kuzuia mwili kupata ugonjwa pindi utakapo vamiwa na vimelea vya ugonjwa husika. Chanjo hubeba vimelea vya mdudu anaesababisha ugonjwa ambavyo huuhadaa mwili na kudhani kwamba umevamiwa na mdudu wa ugonjwa.
#AfyaTalk",1.24714e+18,2020-04-06,"relevant",1
"Serikali imefanya mabadiliko katika sheria za utoaji wa chanjo ya kuzuia maambukizi ya Corona na kuwapa kipau mbele watu wa umri wa zaidi ya maika 58. 
#Mulikolakaya #VaccinePassport https://t.co/3Z9qdqrOjx",1.3751e+18,2021-03-25,"relevant",1
"Ni vizuri wabunge wote wapate chanjo ili kuwa mabalozi sahihi Kwa wananchi wao. https://t.co/VXZ1tigBX0",1.4265e+18,2021-08-14,"relevant",1
"@MariaSTsehai dada yaani acha maadui wa ubinadamu wamefikia hatua hata kusema chanjo ya covid-19 eti inatia ushoga kwa wale mamilion wanaochanjwa wote watakuwa mashoga no no no wajinga ebu have mercy msipotoshe kiasi hiki kwani mmelipwann?",1.36134e+18,2021-02-15,"relevant",1
"Sio kipaombele cha sasa sisi tupo na chanjo ya uviko. https://t.co/Vmcg5KE1Zk",1.42785e+18,2021-08-18,"relevant",1
"@mophd98 @chendex_255 ingekuwa ukichoma chanjo unamchagua wakupita nae pasingetosha",1.4417e+18,2021-09-25,"relevant",1
"@LIGUORIA1 @Mugaka_N Mimi na mzee @Mugaka_N hatuna pingamizi la chanjo maana tumeelimika. Ninyi vijana endeleeni kupuyanga",1.39473e+18,2021-05-18,"relevant",1
"Poleni!! Asingekufa kama mngekuwa na tahadhari THABIT ya covid !! Mngekuwa  na takwimu na mngekuwa na chanjo!! In short nyie watawala mna sababisha vifo!! https://t.co/WNYQg373fr",1.41885e+18,2021-07-24,"relevant",1
"@stanleyjulias @kigogo2014 Fikiria ww maisha yataendelea pale ambapo Chanjo itapatikana bhc mwenzenu yupo Chato anakula bata nyie ndo mmeachwa mfe hamjiulizo kwann kajificha hukoo",1.26198e+18,2020-05-17,"relevant",1
"Waziri wa Afya awe mfano pamoja na naibu waziri wake KAMA CHANJO HII NI HALALI,INAFAA NA HAINA MADHARA WACHANJWE HADHARANI. https://t.co/eZEgZfSpYA",1.42031e+18,2021-07-28,"relevant",2
"@FlavianaMatata @rollymsouth Utafikia kipindi kwenda Nchi nyingine especially Nchi za Magharibi itatKiwa uwe na Certificate ya kuonyesha kama umepata chanjo ya corona kama huna huendi .. itakuwa kama ile ya homa ya manjano",1.39239e+18,2021-05-12,"relevant",1
"@patrickpotter_1 🚀😂😂shida mtu una chanjo kibao za haohao unaokataa kuchanjwa😂😂😂akili hizi",1.42027e+18,2021-07-28,"relevant",2
"RT @MiriamMkanaka: Chanjo ya Uviko 19 bado inatolewa katika vituo vyote vya afya uamuzi ni wako.

#ChanjaOkoaMaisha | #UjanjaKuchanja",1.51016e+18,2022-04-02,"relevant",1
"Ile survey niliyokuwa nikiwaomba mnisaidie kujaza ,   Ufafanuzi huu haoa kwenye video, umuhimu wa sisi wote kupata chanjo ya uviko 19 ,chanjo ni muhimu ili kutulinda sisi na wale tuwapendao, twende tukachanje.

#TanzaniaIkoTayari 
#UjanjaKuchanja

 https://t.co/JL34Gdp24o",1.56027e+18,2022-08-18,"relevant",1
"@Jchris66283712 @kigogo2014 Shetani mwenyewe kesha choma chanjo kabaki kutudanganya tuu!",1.36017e+18,2021-02-12,"relevant",1
"@MarekaMalili Wee bwana hatujapata hiyo chanjo na hatujafa😂😂",1.47844e+18,2022-01-04,"relevant",2
"@TunduALissu Anakataa chanjo ila anaamini katika maombi kupitia DINI ambazo zililetwa na hao hao anaokataa chanjo zao",1.36316e+18,2021-02-20,"relevant",1
"“Serikali na wizara ya afya wawe makini wanapochagua chanjo hizi waangalie madhara ya sasa, siku zijazo na Taifa. Tatizo tulilonalo ni kudhani kila kinachotoka Ulaya kinatufaa sisi.""- Askofu Gwajima. https://t.co/EQOaJbASMh",1.39209e+18,2021-05-11,"relevant",2
"'Mkononi sina tattoo bali ALAMA YA NDUI/
MTANZANIA namba moja majungu siyatambui/'

Nioneshe Mtanzania ambaye hajawahi kuchanjwa kwa 'chanjo za kigeni' nami nitakusikilizisha wimbo wa 'Hapo Vipi' wa #ProfesaJay. https://t.co/PNIwU0gUAv",1.35437e+18,2021-01-27,"relevant",1
"RT @JohnMbundi: Chanjo ni njia kuu ya kuzuia kuenea kwa virusi vya UVIKO-19 katika familia na jamii zetu, kando na kuvaa barakoa, kunawa mi…",1.45664e+18,2021-11-05,"relevant",1
"Mama eseme tu ishu ya chanjo.. sababu Without it watalii watakuja kwa mawazo!",1.38523e+18,2021-04-22,"relevant",1
"@FestoNgadaya Sema kuna ujinga fulani unaenezwa mtaani kuhusu chanjo mpaka unajiuliza kuna nn nyuma yake mbona nguvu kubwa inatumika na politicians kuzuia watu kuchanja au wanafaidika na vifo vya ndugu zetu?",1.41937e+18,2021-07-25,"relevant",1
"@Latwinscollexn Asa ukiwa umepata Chanjo Ndo Hutakiwi Kujikinga???? Iyo Kichwa Yako Ina Kaz Gn??🚮",1.4203e+18,2021-07-28,"relevant",1
"Thread ' @juliusmassabo: Serekali Iwekeze Kwenye Elimu ya Chanjo Dhidi ya UVIKO—19' https://t.co/AEYJwXjjk2",1.42045e+18,2021-07-28,"relevant",1
"@Calvo_140 @usembassytz Tatizo lete waafrica tumepoteza mwelekeo. Nyakati hizi ni za hatari. Hatujawahi kuwa salama mbele za mabeberu. Chanjo za ndui na nyinginezo miaka ya sabuni na themanini ziliwekewa  vimelea vya HIV  na cancer pia. Ni hatari. Tuombe ",1.41927e+18,2021-07-25,"relevant",2
"@NtwaleNtemi @JamiiForums So piga kmya kama unaona wewe chanjo haifai. Sisi wengine tuna ndugu zetu na wazazi wetu wanahitaji chanjo",1.38126e+18,2021-04-11,"relevant",1
"RT @MarekaMalili: Watu ambao wanapiga chanjo ya Uviko 19 wana kiburi cha uzima, ila mtu kakutana na kashikashi na Oxygen hawezi kujaribu.
#…",1.43025e+18,2021-08-24,"relevant",2
"RT @MwananchiNews: Uviko-19 wadaiwa kusababisha upungufu wa nguvu za kiume https://t.co/JE89SgLqMk",1.43194e+18,2021-08-29,"relevant",2
"Hivi serikali imeweka utaratibu gani kufuatilia athari za chanjo ya uviko kwa wale tayari waliochanjwa? Isidanganye watu chanjo ni salama 100% kitu ambacho hata anaebudiwa kny huu uviko Fauci amekataa. @SuluhuSamia @wizara_afyatz @DocFaustine @bunge_tz 
https://t.co/mfaQZghFeD",1.44804e+18,2021-10-12,"relevant",2
"Ulitaka ahamasishe watu wachome chanjo ambazo hazikuwepo nchini??? https://t.co/UJ86Jkn5OT",1.42766e+18,2021-08-17,"relevant",1
"@ahmeddimando @BeniMembe Ukitaka chanjo kaa kimya pia usilazimishe/kuhamasisha watu maana utakapo wahamasisha kuchanja vivyo hivyo pia wao pia watakuhamasisha kutokuchanja. Sijui kwanini upande wa kuchanja unapohamasishwa kutochanja una-mind! Kifupi CHANJ",1.42103e+18,2021-07-30,"relevant",2
"Chanjo ni njia kuu ya kuzuia kuenea kwa virusi hivi katika familia na jamii zetu, kando na kuvaa barakoa, kunawa mikono na kukaa angalau mita 2 mbali na wengine.  #TzCovid19 #CoronaIpo #VaaBarakoa #EpukaMikusanyiko #ChangeTanzania https://t.co/LKvhgwdBZQ",1.40358e+18,2021-06-12,"relevant",1
"@NgowiThe3rd Ila si Mkuu kasema tuwe makini na hizi chanjo hawa watu wanataka makinikia?",1.36718e+18,2021-03-03,"relevant",2
"YANI NI BORA KUA NACHANJO TUNAYO TENGENEZA WENYEWE KULIKO KUNA NA CHANJO AMBAYO HATUJUI INATOKEA WAPI NA IMEWEKWA NINI NDANI.

LAKINI WEHU KAMA @kigogo2014 WANA BEZA JITIHADA KAMA HIZI NA KUNA MJITU YENYE AKILI 2 INAMSKILIZA. JINGA KABISA. https://t.co/Zr2JJZqank",1.41169e+18,2021-07-04,"relevant",2
"@RealHauleGluck @sibosiso Mtapinga sana gwajima ila yuko sahii San mnaziaminije izoh Chanjo za msada watawaletea magonjw yakudum kwenye miili enu afu mtatumia garama kubwa kuitibu amjiulizi kwa NN.? Kila mwaka wana kiupdate kirusi Cha kwanz waliona akitua",1.42016e+18,2021-07-27,"relevant",2
"@VenanceLFC @TZFanatic Chanjo inaingizwa kwenye seli .Chanjo hiyo ikiingia hujfananisha na kirus cha covid-19 but kisicho na madhara.Seli hukiona kile kirus kama ugen usiofaa unaotakiwa kuangamizwa.Seli huunda kinga ili ukiambukizwa virus wa kwel itamsham",1.40471e+18,2021-06-15,"relevant",1
"@darmpya_ @HKigwangalla Sasa huyu mbunge @kigwangalla alikuwaga wapi kumwambia hayo maneno yakupata chanjo  mzebaba mpaka Leo hayupo ndo unaanzakuwema ili tukuone mwema sana unatupenda sana ama ndo yalemaneno ya kwenye wimbo wa harmoniz anajiko anajikosha",1.3793e+18,2021-04-06,"relevant",2
"@officielsalome Hizi chanjo recently zimekuwa hazipatikani kwa urahisi akina mama wakienda kwa chanjo wanaambiwa warudi next time, hasa Morogoro, sijajua tatizo ni nini??",1.24932e+18,2020-04-12,"relevant",1
"@Salym Labda hawana akili hao wapuuzi,hiyo chanjo wapigwe wao na familia zao sisi wengine tuna imani zetu na hatutumii huo utoporo",1.39434e+18,2021-05-17,"relevant",2
"Familia yako inakutegemea ❤️🧡

Pata chanjo ya Korona leo ujilinde wewe na uwapendao!

#PataChanjoKaaChonjo
#COVID19Vaccine https://t.co/VXUJRpgEXn",1.45619e+18,2021-11-04,"relevant",1
"Chanjo ya CORONA itakukinga na ugonjwa, kulazwa na hatari ya kifo. Fanya uamuzi wa kupata chanjo. Wahi sasa, okoa maisha. Kwa msaada zaidi piga 199 bila malipo.",1.44781e+18,2021-10-12,"relevant",1
"👉Wakati serikali imepokea chanjo anajitokeza Mbunge wao tena member wa SUKUMA GANG aliyekuwa mstari wa mbele kusema hawezi mwanamke akawa Rais na mtu anayeendesha kampeni bungeni ya kuja kumuondoa Rais kwa kura ya kutokuwa na imani anajitokeza na kusema maneno haya! 
👉Ni mambo https://t.co/XjSsJXd8lt",1.41946e+18,2021-07-26,"relevant",1
"AstraZeneca vaccine drive for 1st and 2nd dose happening tomorrow, 28th Aug at Apollo Centre Parking Bay, Ring Road, Parklands. You must first register at MOH Chanjo Platform here: https://t.co/5SszMkHFPS. Carry your national ID or passport with you.
#Covid19Vaccine #COVID19 #KOT https://t.co/me8RJ5DagJ",1.4313e+18,2021-08-27,"relevant",1
"#SikilizaTogolani ""Pesa za kukulipia starehe tunazo, ukiumwa Corona, pesa za kukutibia hatuna, ukifa na Corona, pesa za kukuzika tunazo. Ndio ujue, kuambukizwa Corona ni bure, chanjo ni bure, kutibiwa ni pesa. Ujanja ni kuchanja!"" Mshauri wa Masuala ya Kipumbafu, Anasa na Starehe",1.42352e+18,2021-08-06,"relevant",1
"Tumia chanjo, https://t.co/NPOe915kRU",1.36214e+18,2021-02-17,"relevant",1
"Aksante sana Baba Askofu kwa kutimiza wajibu wako. Ukweli utatuweka huru. Lakini Gwajima si alipinga chanjo akiwa kama mbunge wa CCM au kuna viongozi wengine wa dini wamefanya hivyo? https://t.co/AoJ62BqC0U",1.41963e+18,2021-07-26,"relevant",1
"#Pata chanjo kaa chonjo https://t.co/rehpWNXnmO",1.43071e+18,2021-08-26,"relevant",1
"RT @TZMsemajiMkuu: Juhudi za kuendelea kukabiliana na ugonjwa huu wa UVIKO-19 zinaendelea. Pamoja kuendelea na huduma za mkoba yaani kuwafi…",1.44457e+18,2021-10-03,"relevant",1
"CHANJO KAMA VITAMBULIVYO VYA NIDA TUNARINGA MWANZONI IKIJA KUCHACHAMAA TUTAISAKA KWA FOLENI NATUTAKUA TUMECHELEWA",1.42062e+18,2021-07-29,"relevant",1
"@HecheJohn Heche bwana! Yaani akili zako magumashi kweli. Tanzania sio kituo cha kufanyia majaribio, hao ndg zako Kenya ngoja wawe mfano, chanjo ikionyesha mafanikio basi tutachanjwa. Sasa tukipata chanjo wote baadae ikaleta shida tutamlilia nani na vipi ",1.36899e+18,2021-03-08,"relevant",2
"@_Noordn Mfano mpewa chango ana tatzo la ngozi au mtoa chanjo anatatzo hilo au hepatitits inakuwaje?! Na hand hiegene n kwa chanjo tu au gloves haztumiki kbs ckuiz?!",1.42035e+18,2021-07-28,"relevant",2
"@mis_minky @nitas_jb @Franklyntorett0 Tuseme ni Karata si utawaibia chanjo zote watu wakose? 😂🤣",1.42189e+18,2021-08-01,"relevant",2
"@Gwajima asikilizwe asibezwe kwani hata waliofanya vipimo hivyo vya @Covid-19 kama waziri wa afya wa uingereza @sajidjavid  tena alichanja mara mbili na akaathirika tena,  chanjo zinahitaji @Scintificdiagnosis over https://t.co/dj7pnv3ZAx",1.42105e+18,2021-07-30,"relevant",2
"@GIVENALITY Kwani ni jukumu la nani kutengeneza hizo chanjo? Sisi tunashindwa nini kujitengenezea chanjo za UKIMWI!? si tuna na Profesa kabisaaa wa utabibu na tafiti za magonjwa wanafanya nini huko maabara!? Kwanini tumewatupia mzigo wa kututengenezea cha",1.35795e+18,2021-02-06,"relevant",2
"RT @DrMabula: Unapochanja chanjo ya UVIKO-19 unauweka mwili tayari kupambana na kumshinda adui kirusi cha korona ila usipochanja ni sawa na…",1.44285e+18,2021-09-28,"relevant",1
"@MwanzoTv @MariaSTsehai Hiyo chanjo haina maana cha muhimu wafunge baadhi ya mipaja na kufungia baadhi ya misafara ya ndege",1.38412e+18,2021-04-19,"relevant",2
"@kigogo2014 Shida yako unaamini sana ngozi yeupe kuliko ya kwako wakati hao ngoz nyeupe niwasenge tu acha kuwapigia debe hao ma fala jikubali bro mbona unaweza ishi tu bila kupata chanjo yao?",1.36806e+18,2021-03-06,"relevant",2
"RT @Happie_Thom: Chanjo ni muhimu katika kuzuia kuenea kwa UVIKO-19 ili kuwa na jamii iliyo salama
#UjanjaKuchanja https://t.co/aWHXGk6dtg",1.44892e+18,2021-10-15,"relevant",1
"@Aisa_Muya @WebMD Waache tu. Siku watakuja kuilaumu serikali haikufanya kazi ya kutosha kuelimisha umma juu ya janga halisi la korona na uwezo wa chanjo kuzuia athari za gonjwa hili...",1.42839e+18,2021-08-19,"relevant",1
"@KIMANIICHUNGWAH @skmusyoka @citizentvkenya The vaccine is being used in UK, USA and in many parts of the world. Wacha fujo bwana. Watu wapewa chanjo. Nyinyi nunulieni Ma hustlers sputnik kama mko na utu.",1.37718e+18,2021-03-31,"relevant",1
"@nyachson Tuwatafute kina Fatma tuwanunulie hii chanjo na tusimamie wachanjwe",1.37005e+18,2021-03-11,"relevant",1
"@IsayaYunge @ljfaustin @MagufuliJP Yes, Magu alikuwa right katika upande mmoja wa shilling, ila aliweka nchi katika risk kwa kuto-kutake necessary prevention, achana na chanjo zile basic preventions tu kama kuvaa barakoa alizikataa pia, Hapo ndo tulikua h",1.37879e+18,2021-04-04,"relevant",2
"@mwakamalela @MwananchiNews Si lazima, lakini ikumbukwe kuwa licha ya chanjo, hata ugonjwa wenyewe tulishaufanyia mzaha wa kutosha hapa kwetu na hatukuchukuliana hatua zozote!",1.42367e+18,2021-08-06,"relevant",2
"RT @JohnMbundi: Usipuuze kuvaa Barakao. Kumbuka UVIKO-19 ipo na inapoteza maisha ya ndugu zetu.! Jikinge na wakinge uwapendao ili tuwe sala…",1.44501e+18,2021-10-04,"relevant",1
"Si waseme tuu chanjo zinaongeza nguvu za kiume.

,😊😊",1.42071e+18,2021-07-29,"relevant",1
"RT @JohnMbundi: #Tanzania salama bila UVIKO-19 inawezekana.!
Kaa kijanja, waambie washkaji #UjanjaKuchanja.! https://t.co/rc0ThpemGm",1.44936e+18,2021-10-16,"relevant",1
"@McinikaWaLamar Tunahitaji katiba mpya na sio chanjo yoyote ile.",1.44501e+18,2021-10-04,"relevant",2
"@mshambuliaji Je? Nikichanjwa sitambukiza apana utambukiza je nikichanja sitambukizwa apana utambukiza je nikichanja sitavaa  balakoa apana nitavaa balakoa swa hii chanjo unajikinga na nini jibu hakuna kwa hiyo chanjo inayo hingia ndani ya mihili jibu sio",1.42979e+18,2021-08-23,"relevant",2
"@TZFanatic @MuhimbiliTaifa Shida ya taasisi zetu. Badala ya kufuata miiko ya kitaalamu, wanaunga mkono matamko ya mitaani na majukwaa ya siasa kuhusu nyungu. Inawezekana hawana fungu la tafiti katika budget yao. Tutegemee lini uvumbuzi wa chanjo kutoka kw",1.36753e+18,2021-03-04,"relevant",1
"As long as its my body chanjo hapana  ...",1.42039e+18,2021-07-28,"relevant",2
"RT @officielsalome: Ni vyema  kuchukua hatua mbalimbali za kujilinda na janga la Uviko 19,pia  tusisahau ushauri wa Wataalamu wa afya, wao…",1.4903e+18,2022-02-06,"relevant",1
"@MSINZIA4 @jmkikwete Hujui kuna chanjo!!, uko dunia gani!!, au ndo wale msioamini chanjo?",1.44704e+18,2021-10-10,"relevant",1
"@ChrissFundi @MariaSTsehai Kwa hiyo wewe @GeneraliUlimwengu unataka tukagongwe chanjo! We kumbe nawe ni chizi ina maana ndumu haijakusaidia kuwa na akili, wewe pia ni asset ya Brotherhood au nawe upo kwenye paylist ya George Soros; mfyuuu",1.51356e+18,2022-04-11,"relevant",2
"Hawa ndiyo wanasababisha baadhi wananchi waseme kwamba chanjo hazifai https://t.co/5xKSkOnQlb",1.43425e+18,2021-09-04,"relevant",1
"RT @MiriamMkanaka: Afya ni utajiri itunze hakikisha unapata chanjo ya Uviko 19.

#ChanjaOkoaMaisha | #UjanjaKuchanja",1.51136e+18,2022-04-05,"relevant",1
"RT @MiriamMkanaka: Chanjo ya Uviko 19 ni jawabu sahihi ya kujilinda na madhara ya uviko 19 na hata kifo.
#UjanjaKuchanja

 https://t.co/ieG…",1.46363e+18,2021-11-24,"relevant",1
"RT @MarekaMalili: Nasikia gari ya matangazo linaalika watu kupata chanjo ya Uviko 19 sokoni.
Good start.
#UjanjaKuchanja",1.44206e+18,2021-09-26,"relevant",1
"@Nipashetz Mbona kama watu sio waelewa? Hii hainiingii akilini kabisa , haiwezekani nchi nyingine inatengeneza chanjo zake yenyewe sisi tu ndio tunataka za wenzetu wakati huohuo vmchanjo iliyoletwa ndio iliosadikia kugandisha damuhuko kwao.. anapo ongea m",1.42e+18,2021-07-27,"relevant",2
"Nina furaha kuona chanjo ya #COVID19 #COVID19 imefika #Tanzania 🇹🇿.

🔵 Mapambano yanaendelea. Hongereni sana @wizara_afyatz na wadau wa Maendeleo hasa @USAIDTanzania @usembassytz na washirika wengine kama @UNICEFTanzania na @WHO_Tanzania https://t.co/hLL9B9Z393",1.41897e+18,2021-07-24,"relevant",1
