"tweet","tweet_id","date_tweeted","covax_relevancy","stance"
"Zaidi ya nchi 130 hazijapokea hata dozi moja ya chanjo ya #COVID19!

“Ni nchi 10 tu zimesambaza asilimia 75 ya chanjo zote za COVID-19.""

-- @antonioguterres 

""Janga linapopiga, tutakuwa sote salama pindi kila mtu anapokuwa salama.”

 Zaidi: https://t.co/KmyGwyzCIA https://t.co/6zp74LCnMj",1.36211e+18,2021-02-17,"relevant",3
"RT @MwananchiNews: Uviko-19 wadaiwa kusababisha upungufu wa nguvu za kiume https://t.co/JE89SgLqMk",1.43194e+18,2021-08-29,"relevant",2
"@rollymsouth Nilikuwa naangalia kipindi gani sijui wanaongelea kuhusu msimamo wa mkulu juu ya uviko19. Sijaelewa hata mmoja nikatoa.",1.36829e+18,2021-03-06,"relevant",3
"Hivi serikali imeweka utaratibu gani kufuatilia athari za chanjo ya uviko kwa wale tayari waliochanjwa? Isidanganye watu chanjo ni salama 100% kitu ambacho hata anaebudiwa kny huu uviko Fauci amekataa. @SuluhuSamia @wizara_afyatz @DocFaustine @bunge_tz 
https://t.co/mfaQZghFeD",1.44804e+18,2021-10-12,"relevant",2
"RT @TheChanzo: Asilimia kubwa ya watu ambao wamelazwa kwa Uviko -19, ni wale ambao hawajachanja. Dk. Elisha Osati akielezea utoaji elimu wa…",1.46416e+18,2021-11-26,"relevant",3
"Ulitaka ahamasishe watu wachome chanjo ambazo hazikuwepo nchini??? https://t.co/UJ86Jkn5OT",1.42766e+18,2021-08-17,"relevant",1
"@ahmeddimando @BeniMembe Ukitaka chanjo kaa kimya pia usilazimishe/kuhamasisha watu maana utakapo wahamasisha kuchanja vivyo hivyo pia wao pia watakuhamasisha kutokuchanja. Sijui kwanini upande wa kuchanja unapohamasishwa kutochanja una-mind! Kifupi CHANJ",1.42103e+18,2021-07-30,"relevant",2
"Chanjo ni njia kuu ya kuzuia kuenea kwa virusi hivi katika familia na jamii zetu, kando na kuvaa barakoa, kunawa mikono na kukaa angalau mita 2 mbali na wengine.  #TzCovid19 #CoronaIpo #VaaBarakoa #EpukaMikusanyiko #ChangeTanzania https://t.co/LKvhgwdBZQ",1.40358e+18,2021-06-12,"relevant",1
"@Peterdennisz @SuluhuSamia Nimezungumzia chanjo hapo unaona",1.45579e+18,2021-11-03,"relevant",3
"RT @TBConlineTZ: Rais Samia amesema serikali inaendelea na jitihada mbalimbali za kukuza uchumi ambao umeathiriwa kwa kiasi kikubwa na jang…",1.44112e+18,2021-09-23,"relevant",3
"RT @salahzhang: Wakati ambapo ugavi wa chanjo dhidi ya UVIKO-19 duniani kote ulikuwa mgumu, China ilishinda matatizo yake na kuchukua uongo…",1.47848e+18,2022-01-04,"relevant",3
"@NgowiThe3rd Ila si Mkuu kasema tuwe makini na hizi chanjo hawa watu wanataka makinikia?",1.36718e+18,2021-03-03,"relevant",2
"YANI NI BORA KUA NACHANJO TUNAYO TENGENEZA WENYEWE KULIKO KUNA NA CHANJO AMBAYO HATUJUI INATOKEA WAPI NA IMEWEKWA NINI NDANI.

LAKINI WEHU KAMA @kigogo2014 WANA BEZA JITIHADA KAMA HIZI NA KUNA MJITU YENYE AKILI 2 INAMSKILIZA. JINGA KABISA. https://t.co/Zr2JJZqank",1.41169e+18,2021-07-04,"relevant",2
"@RealHauleGluck @sibosiso Mtapinga sana gwajima ila yuko sahii San mnaziaminije izoh Chanjo za msada watawaletea magonjw yakudum kwenye miili enu afu mtatumia garama kubwa kuitibu amjiulizi kwa NN.? Kila mwaka wana kiupdate kirusi Cha kwanz waliona akitua",1.42016e+18,2021-07-27,"relevant",2
"@VenanceLFC @TZFanatic Chanjo inaingizwa kwenye seli .Chanjo hiyo ikiingia hujfananisha na kirus cha covid-19 but kisicho na madhara.Seli hukiona kile kirus kama ugen usiofaa unaotakiwa kuangamizwa.Seli huunda kinga ili ukiambukizwa virus wa kwel itamsham",1.40471e+18,2021-06-15,"relevant",1
"Chanjo itawahi sasa, tatizo limeanzia kwa wakubwa. https://t.co/v5xKa6cG5j",1.23985e+18,2020-03-17,"relevant",3
"@darmpya_ @HKigwangalla Sasa huyu mbunge @kigwangalla alikuwaga wapi kumwambia hayo maneno yakupata chanjo  mzebaba mpaka Leo hayupo ndo unaanzakuwema ili tukuone mwema sana unatupenda sana ama ndo yalemaneno ya kwenye wimbo wa harmoniz anajiko anajikosha",1.3793e+18,2021-04-06,"relevant",2
"@officielsalome Hizi chanjo recently zimekuwa hazipatikani kwa urahisi akina mama wakienda kwa chanjo wanaambiwa warudi next time, hasa Morogoro, sijajua tatizo ni nini??",1.24932e+18,2020-04-12,"relevant",1
"RT @DrMabula: Hakuna chanjo inayoweza kuzuia ugonjwa kwa 100% ila kwa kuangalia takwimu za wanaolazwa au kupoteza maisha kwa UVIKO-19 wengi…",1.43242e+18,2021-08-30,"relevant",NA
"Serikali ya kaunti ya Murang'a yatoa wito kwa serikali kuu kusambaza dozi zaidi za chanjo ya ugonjwa wa COVID-19 kwa kaunti hiyo kutokana na ongezeko la wakazi wanaotaka kuchanjwa.

^RC",1.37783e+18,2021-04-02,"relevant",3
"@Salym Labda hawana akili hao wapuuzi,hiyo chanjo wapigwe wao na familia zao sisi wengine tuna imani zetu na hatutumii huo utoporo",1.39434e+18,2021-05-17,"relevant",2
"@LunguChristoph3 @Jofu38202298 @moodewji Kwanini sisi hatujui hbr za  chanjo",1.43301e+18,2021-09-01,"relevant",3
"@kigogo2014 Si ulisema kapata chanjo na watu wake wanaomzunguka???",1.36213e+18,2021-02-17,"relevant",3
"@professorIV Chanjo na bega je? 🤣😂",1.473e+18,2021-12-20,"relevant",3
"Familia yako inakutegemea ❤️🧡

Pata chanjo ya Korona leo ujilinde wewe na uwapendao!

#PataChanjoKaaChonjo
#COVID19Vaccine https://t.co/VXUJRpgEXn",1.45619e+18,2021-11-04,"relevant",1
"RT @NuktaFakti: Safari ya kuokoa maisha
Serikali ya Tanzania inatarajia kuwa watu milioni 21.5 watakuwa wameshachanjwa chanjo ya Uviko-19 i…",1.55955e+18,2022-08-16,"relevant",3
"Walimu wakosa chanjo ya corona kituoni  https://t.co/Q8ZnfZjr8n https://t.co/Y5luyjxNee",1.4301e+18,2021-08-24,"relevant",3
"@gwisa_kanjunju Msalimie Kisha muulize anafahamu nini kuhusu chanjo ya Corona",1.42937e+18,2021-08-22,"relevant",3
"Chanjo ya CORONA itakukinga na ugonjwa, kulazwa na hatari ya kifo. Fanya uamuzi wa kupata chanjo. Wahi sasa, okoa maisha. Kwa msaada zaidi piga 199 bila malipo.",1.44781e+18,2021-10-12,"relevant",1
"👉Wakati serikali imepokea chanjo anajitokeza Mbunge wao tena member wa SUKUMA GANG aliyekuwa mstari wa mbele kusema hawezi mwanamke akawa Rais na mtu anayeendesha kampeni bungeni ya kuja kumuondoa Rais kwa kura ya kutokuwa na imani anajitokeza na kusema maneno haya! 
👉Ni mambo https://t.co/XjSsJXd8lt",1.41946e+18,2021-07-26,"relevant",1
"@HildaNewton21 @BETAwards Ni hivi Nina mdogo wangu yuko huko  ananambia kuna office ambazo kana hujachanjwa unaachishwa kazi huko wako serious sasa bac ndo hivyo kama hana chanjo",1.40883e+18,2021-06-26,"relevant",3
"@fatma_karume Inaonesha wazi kuwa IGP na Gwajima wana msimamo unaofanana kuhusu chanjo.🤷",1.42793e+18,2021-08-18,"relevant",3
"AstraZeneca vaccine drive for 1st and 2nd dose happening tomorrow, 28th Aug at Apollo Centre Parking Bay, Ring Road, Parklands. You must first register at MOH Chanjo Platform here: https://t.co/5SszMkHFPS. Carry your national ID or passport with you.
#Covid19Vaccine #COVID19 #KOT https://t.co/me8RJ5DagJ",1.4313e+18,2021-08-27,"relevant",1
"Nchi ya Canada imeruhusu kufanyika kwa majaribio ya chanjo ya kwanza ya virusi vya corona, iliyotengenezwa nchini humo. https://t.co/x335V4hl84",1.26226e+18,2020-05-18,"relevant",3
"#SikilizaTogolani ""Pesa za kukulipia starehe tunazo, ukiumwa Corona, pesa za kukutibia hatuna, ukifa na Corona, pesa za kukuzika tunazo. Ndio ujue, kuambukizwa Corona ni bure, chanjo ni bure, kutibiwa ni pesa. Ujanja ni kuchanja!"" Mshauri wa Masuala ya Kipumbafu, Anasa na Starehe",1.42352e+18,2021-08-06,"relevant",1
"@bajabiri @kigogo2014 Hiyo tshet inazuia chanjo au",1.42983e+18,2021-08-23,"relevant",3
"Tumia chanjo, https://t.co/NPOe915kRU",1.36214e+18,2021-02-17,"relevant",1
"Aksante sana Baba Askofu kwa kutimiza wajibu wako. Ukweli utatuweka huru. Lakini Gwajima si alipinga chanjo akiwa kama mbunge wa CCM au kuna viongozi wengine wa dini wamefanya hivyo? https://t.co/AoJ62BqC0U",1.41963e+18,2021-07-26,"relevant",1
"#Pata chanjo kaa chonjo https://t.co/rehpWNXnmO",1.43071e+18,2021-08-26,"relevant",1
"RT @TZMsemajiMkuu: Juhudi za kuendelea kukabiliana na ugonjwa huu wa UVIKO-19 zinaendelea. Pamoja kuendelea na huduma za mkoba yaani kuwafi…",1.44457e+18,2021-10-03,"relevant",1
"RT @wizara_afyatz: Mkurugenzi wa Idara ya Habari-Maelezo na Msemaji Mkuu wa Serikali, Gerson Msigwa, amewaongoza wanahabari kupata Chanjo y…",1.43113e+18,2021-08-27,"relevant",3
"CHANJO KAMA VITAMBULIVYO VYA NIDA TUNARINGA MWANZONI IKIJA KUCHACHAMAA TUTAISAKA KWA FOLENI NATUTAKUA TUMECHELEWA",1.42062e+18,2021-07-29,"relevant",1
"Hivi kwa wale ambao wameishaa chanja chanjo ya Corona bado hawajahisi mabadiliko ktk miilii yao",1.42361e+18,2021-08-06,"relevant",3
"@luqman_mohamedy @homo_hater Hoja ya kwamba chanjo imechukua muda mfupi ....ilijibiwa kwa kigezo kwamba utafiti ulianza muda mrefu sana kwani hicho kirusi kilishawahi tokea .....na binafsi kwa fwatilia yangu hio sio hoja iliyowafanya walio wengi ulimwengu",1.47217e+18,2021-12-18,"relevant",3
"Shirika la afya duniani WHO, limeshauri wale waliowahi kuugua na kupona UVIKO-19 kutokuchangia damu hususani kwa wagonjwa wanaougua ugonjwa huo, Kwani kutokana na tafiti taarifa zinaonesha kuwa damu hiyo haiwezi kumsaidia mgonjwa kupata nafuu. #clickhabari https://t.co/nYSq1rlh80",1.46848e+18,2021-12-08,"relevant",3
"@HecheJohn Heche bwana! Yaani akili zako magumashi kweli. Tanzania sio kituo cha kufanyia majaribio, hao ndg zako Kenya ngoja wawe mfano, chanjo ikionyesha mafanikio basi tutachanjwa. Sasa tukipata chanjo wote baadae ikaleta shida tutamlilia nani na vipi ",1.36899e+18,2021-03-08,"relevant",2
"@_Noordn Mfano mpewa chango ana tatzo la ngozi au mtoa chanjo anatatzo hilo au hepatitits inakuwaje?! Na hand hiegene n kwa chanjo tu au gloves haztumiki kbs ckuiz?!",1.42035e+18,2021-07-28,"relevant",2
"@earadiofm @eastafricatv @NIMRHQS Ndio chanjo inayo tolewa bila mhudumu wa afya kuvaa gloves, eti ee. Asante!",1.42102e+18,2021-07-30,"relevant",3
"@mis_minky @nitas_jb @Franklyntorett0 Tuseme ni Karata si utawaibia chanjo zote watu wakose? 😂🤣",1.42189e+18,2021-08-01,"relevant",2
"@Gwajima asikilizwe asibezwe kwani hata waliofanya vipimo hivyo vya @Covid-19 kama waziri wa afya wa uingereza @sajidjavid  tena alichanja mara mbili na akaathirika tena,  chanjo zinahitaji @Scintificdiagnosis over https://t.co/dj7pnv3ZAx",1.42105e+18,2021-07-30,"relevant",2
"@GIVENALITY Kwani ni jukumu la nani kutengeneza hizo chanjo? Sisi tunashindwa nini kujitengenezea chanjo za UKIMWI!? si tuna na Profesa kabisaaa wa utabibu na tafiti za magonjwa wanafanya nini huko maabara!? Kwanini tumewatupia mzigo wa kututengenezea cha",1.35795e+18,2021-02-06,"relevant",2
"RT @DrMabula: Unapochanja chanjo ya UVIKO-19 unauweka mwili tayari kupambana na kumshinda adui kirusi cha korona ila usipochanja ni sawa na…",1.44285e+18,2021-09-28,"relevant",1
"@MwanzoTv @MariaSTsehai Hiyo chanjo haina maana cha muhimu wafunge baadhi ya mipaja na kufungia baadhi ya misafara ya ndege",1.38412e+18,2021-04-19,"relevant",2
"@kigogo2014 Shida yako unaamini sana ngozi yeupe kuliko ya kwako wakati hao ngoz nyeupe niwasenge tu acha kuwapigia debe hao ma fala jikubali bro mbona unaweza ishi tu bila kupata chanjo yao?",1.36806e+18,2021-03-06,"relevant",2
"RT @usembassytz: Ukweli Kuhusu Chanjo

#UVIKO19
#COVID19 https://t.co/2DHy1aZH0d",1.43889e+18,2021-09-17,"relevant",3
"RT @Happie_Thom: Chanjo ni muhimu katika kuzuia kuenea kwa UVIKO-19 ili kuwa na jamii iliyo salama
#UjanjaKuchanja https://t.co/aWHXGk6dtg",1.44892e+18,2021-10-15,"relevant",1
"@Aisa_Muya @WebMD Waache tu. Siku watakuja kuilaumu serikali haikufanya kazi ya kutosha kuelimisha umma juu ya janga halisi la korona na uwezo wa chanjo kuzuia athari za gonjwa hili...",1.42839e+18,2021-08-19,"relevant",1
"@VenanceLFC Rejea recommendations za walio tengeneza chanjo. Unaweza kuwa na chanjo lakini bado ukabeba virusi hivyo na kuvisambaza. Chanjo sio dawa ya ugonjwa. Chanjo ni kinga. Ni sawa na wale wanao eneza ukimwi bila wao kuhadhirika kwa sababu ya muundo ",1.40471e+18,2021-06-15,"relevant",3
"Ndio maana juzi tulipewa mkopo wa dola karibu 1B za kununulia dawa, mkopo wa juzi wa WB ni kwa ajili ya kununulia chanjo na si vinginevyo. Yaani wanakukopesha ili ukanunue chanjo na sio kitu kingine.",1.4729e+18,2021-12-20,"relevant",3
"@KIMANIICHUNGWAH @skmusyoka @citizentvkenya The vaccine is being used in UK, USA and in many parts of the world. Wacha fujo bwana. Watu wapewa chanjo. Nyinyi nunulieni Ma hustlers sputnik kama mko na utu.",1.37718e+18,2021-03-31,"relevant",1
"@nyachson Tuwatafute kina Fatma tuwanunulie hii chanjo na tusimamie wachanjwe",1.37005e+18,2021-03-11,"relevant",1
"@IsayaYunge @ljfaustin @MagufuliJP Yes, Magu alikuwa right katika upande mmoja wa shilling, ila aliweka nchi katika risk kwa kuto-kutake necessary prevention, achana na chanjo zile basic preventions tu kama kuvaa barakoa alizikataa pia, Hapo ndo tulikua h",1.37879e+18,2021-04-04,"relevant",2
"@mwakamalela @MwananchiNews Si lazima, lakini ikumbukwe kuwa licha ya chanjo, hata ugonjwa wenyewe tulishaufanyia mzaha wa kutosha hapa kwetu na hatukuchukuliana hatua zozote!",1.42367e+18,2021-08-06,"relevant",2
"RT @JohnMbundi: Usipuuze kuvaa Barakao. Kumbuka UVIKO-19 ipo na inapoteza maisha ya ndugu zetu.! Jikinge na wakinge uwapendao ili tuwe sala…",1.44501e+18,2021-10-04,"relevant",1
"Si waseme tuu chanjo zinaongeza nguvu za kiume.

,😊😊",1.42071e+18,2021-07-29,"relevant",1
"Rais Mwinyi atoa msimamo kuhusu chanjo ya corona Zanzibar  (+ Video) - https://t.co/cAn0i8nBNV https://t.co/tTsHk60GJG",1.39925e+18,2021-05-31,"relevant",3
"@HKigwangalla Aina ya Chanjo uliopewa wewe, ndio hiyo hiyo iliyoletwa kwa ajili ya Taifa kwa Ujumla..?",1.41922e+18,2021-07-25,"relevant",3
"RT @furia_francis: Chanjo za UVIKO-19 ziko za aina mbili, zipo zilizotengenezwa kwa kutumia teknolojia ya mRNA na zile zisizotumia hiyo tek…",1.43421e+18,2021-09-04,"relevant",3
"RT @JohnMbundi: #Tanzania salama bila UVIKO-19 inawezekana.!
Kaa kijanja, waambie washkaji #UjanjaKuchanja.! https://t.co/rc0ThpemGm",1.44936e+18,2021-10-16,"relevant",1
"@McinikaWaLamar Tunahitaji katiba mpya na sio chanjo yoyote ile.",1.44501e+18,2021-10-04,"relevant",2
"@mshambuliaji Je? Nikichanjwa sitambukiza apana utambukiza je nikichanja sitambukizwa apana utambukiza je nikichanja sitavaa  balakoa apana nitavaa balakoa swa hii chanjo unajikinga na nini jibu hakuna kwa hiyo chanjo inayo hingia ndani ya mihili jibu sio",1.42979e+18,2021-08-23,"relevant",2
"@TZFanatic @MuhimbiliTaifa Shida ya taasisi zetu. Badala ya kufuata miiko ya kitaalamu, wanaunga mkono matamko ya mitaani na majukwaa ya siasa kuhusu nyungu. Inawezekana hawana fungu la tafiti katika budget yao. Tutegemee lini uvumbuzi wa chanjo kutoka kw",1.36753e+18,2021-03-04,"relevant",1
"As long as its my body chanjo hapana  ...",1.42039e+18,2021-07-28,"relevant",2
"RT @officielsalome: Ni vyema  kuchukua hatua mbalimbali za kujilinda na janga la Uviko 19,pia  tusisahau ushauri wa Wataalamu wa afya, wao…",1.4903e+18,2022-02-06,"relevant",1
"@MSINZIA4 @jmkikwete Hujui kuna chanjo!!, uko dunia gani!!, au ndo wale msioamini chanjo?",1.44704e+18,2021-10-10,"relevant",1
"@ChrissFundi @MariaSTsehai Kwa hiyo wewe @GeneraliUlimwengu unataka tukagongwe chanjo! We kumbe nawe ni chizi ina maana ndumu haijakusaidia kuwa na akili, wewe pia ni asset ya Brotherhood au nawe upo kwenye paylist ya George Soros; mfyuuu",1.51356e+18,2022-04-11,"relevant",2
"@jgwajima hawa ndio waliochanja karibu asilimia 80 ya watu wao hali yao nido hivi na bado tunaamini chanjo ni bora. I urge you to stand firm in your position.
👇
Daily New COVID-19 Cases in Israel Approach January Peak https://t.co/mL30MDmt65",1.43025e+18,2021-08-24,"relevant",3
"Hawa ndiyo wanasababisha baadhi wananchi waseme kwamba chanjo hazifai https://t.co/5xKSkOnQlb",1.43425e+18,2021-09-04,"relevant",1
"RT @MiriamMkanaka: Afya ni utajiri itunze hakikisha unapata chanjo ya Uviko 19.

#ChanjaOkoaMaisha | #UjanjaKuchanja",1.51136e+18,2022-04-05,"relevant",1
"@Anita_Egla @Kudu_ze_Kudu Nisaidie kujua dada kama sindano za chanjo ziko hivi.",1.35877e+18,2021-02-08,"relevant",3
"Japani yapendekeza wanaume wapewe chanjo ya Pfizer
MAOFISA wa afya nchini Japani wanafanya mipango ya wanaume walio katika umri wa miaka ya 20 kurudi chini kupatiwa chanjo ya virusi vya korona ya Pfizer-BioNTech 
https://t.co/PDQuGoFdun
#Habari #TOKYO #JAPANI #Pfizer https://t.co/ooOGi36hQV",1.44864e+18,2021-10-14,"relevant",3
"RT @MiriamMkanaka: Chanjo ya Uviko 19 ni jawabu sahihi ya kujilinda na madhara ya uviko 19 na hata kifo.
#UjanjaKuchanja

 https://t.co/ieG…",1.46363e+18,2021-11-24,"relevant",1
"@Mishamusic2 👉kwenye suala la chanjo ya corona naona kuna makundi mawili yenye mitazamo tofauti. kundi linalohitaji chanjo na kundi ambalo halihitaji chanjo.

👉ushauri wangu kwenye serikali ni kufanya utaratibu wa kuweza kuyabaini hayo makundi

#Tut",1.395e+18,2021-05-19,"relevant",3
"RT @MarekaMalili: Nasikia gari ya matangazo linaalika watu kupata chanjo ya Uviko 19 sokoni.
Good start.
#UjanjaKuchanja",1.44206e+18,2021-09-26,"relevant",1
"@babalao__ Akazee kupinga chanjo",1.42766e+18,2021-08-17,"relevant",3
"@Nipashetz Mbona kama watu sio waelewa? Hii hainiingii akilini kabisa , haiwezekani nchi nyingine inatengeneza chanjo zake yenyewe sisi tu ndio tunataka za wenzetu wakati huohuo vmchanjo iliyoletwa ndio iliosadikia kugandisha damuhuko kwao.. anapo ongea m",1.42e+18,2021-07-27,"relevant",2
"Unafahamu nini kuhusiana na Chanjo ya Corona? 💉

Usikose kusikiliza Niambie kila Jumamosi saa tano (5) asubuhi na marudio saa nne (4) usiku siku ya Jumapili kupitia Clouds FM 📻

#Niambie #Corona https://t.co/InFq0Ri2Zf",1.42618e+18,2021-08-13,"relevant",3
"Chanjo corona kutolewa makanisani Krismasi https://t.co/r7gzA2I2HI https://t.co/Erps9MoaJd",1.47468e+18,2021-12-25,"relevant",3
"Nina furaha kuona chanjo ya #COVID19 #COVID19 imefika #Tanzania 🇹🇿.

🔵 Mapambano yanaendelea. Hongereni sana @wizara_afyatz na wadau wa Maendeleo hasa @USAIDTanzania @usembassytz na washirika wengine kama @UNICEFTanzania na @WHO_Tanzania https://t.co/hLL9B9Z393",1.41897e+18,2021-07-24,"relevant",1
"Hawa elites wana agenda zao kwa hizi chanjo zao. Mbona wanalazimisha dunia ichanjwe?

Chanjo zenyewe haziaminiki! Wajanja washatia pesa mifukoni hivyo project ya chanjo lazima itangazwe na kutekelezwa kinguvu nguvu.... https://t.co/SxxPv21LyI",1.35891e+18,2021-02-08,"relevant",2
"Mkongo unapaka ila chanjo hutaki

Mdau kutoka Kantalamba",1.42067e+18,2021-07-29,"relevant",1
"RT @MwanaSayans: Watu wengi wanauliza, kwanini taarifa potofu kuhusu chanjo ya UVIKO-19 huweza kusambaa haraka? Msingi wa jibu unaweza kuwa…",1.43233e+18,2021-08-30,"relevant",3
"@MsigwaPeter Wafuasi wako ndo wajinga wa Gwajiboy mi naona wanaakili wameamua kutumia haki yao ya hiari kuikataa chanjo ya majaribio.",1.42974e+18,2021-08-23,"relevant",2
"@kigogo2014 Laiti hii hamasa wanaoionyesha sasa,wangeifanya kipindi kile kumhimiza mzee baba,avae barakoa na kukubali chanjo ije,hata MUNGU angewapa big up kubwa,vinginevyo kwa sasa imebakia majuto mjukuu,nae MUNGU kwa sasa anawaangalia tu kwa jicho lake ",1.37389e+18,2021-03-22,"relevant",1
"@moodewji Wenzako kina Bill Gate wapo busy wanatafuta pesa sahz, wew endelea kucheza mitandaoni...chanjo ni hiari.",1.43571e+18,2021-09-08,"relevant",2
"Papa Francis Asema Chanjo Ya COVID-19 Ni Kuonesha ... https://t.co/ObKn1BgNOU",1.42823e+18,2021-08-19,"relevant",3
"@ITVTANZANIA wa Nshamba Muleba Kagera Tz #hapana na tukiangamia tutaangamia sote maan tunaishi nao bila hata kuchukua vipimo vyao kwa hili wataalamu wa afya watusaidie wapewe vifaa husika huu ugonjwa ambao hauna tiba wala chanjo ni hatari sana.",1.24809e+18,2020-04-09,"relevant",1
"COVID-19 Cases are now on the Rise! 

To prevent another lock-down, get fully vaccinated today and continue to properly wear your face mask while in closed &amp; overcrowded spaces.

Chanjwa! 

Pata Chanjo, tuwe Chonjo!

#Chanjwa #TuweChonjo https://t.co/L0LljLoKCG",1.5446e+18,2022-07-06,"relevant",1
"RT @UmojaWaMataifa: Utafiti mpya wa @WHO unaonyesha kuwa mtu mwenye au aliyepona #COVID19 hawezi kumchangia damu mgonjwa aliye mahututi na…",1.46842e+18,2021-12-08,"relevant",3
"@wizara_afyatz karbu chanjo pendwa na uchache wako, kwa dalili hizo kama watanzania hawatakimbilia fursa hiyo ya kuchanjwa bure, basi siku za usoni  tutaigharamikia,  KWELI UJANJA NI KUCHANJA",1.46735e+18,2021-12-05,"relevant",1
"@MabalaMakengeza Nasikia yuke kirusi anaitwa delta, ameongezwa ubora...
Hii corona hii..sijui itatufikisha wapi mwalimu. Ila chanjo mi nataka kuchanja zote. Ya kichina, ya mrusi, ya johnson, ya congo...",1.42513e+18,2021-08-10,"relevant",1
"@gmwakasungula Waambie wakuelezee wewe upuuzi huo. Unajua madaktari ufaransa waliandamana na kugoma kwa kulazimishwa kupata chanjo? Afrika kusini wapo wanaokufa ingawa wana chanjo? Kaa hapo hujielewi",1.41935e+18,2021-07-25,"relevant",2
"@lifeofmshaba @FichuaTanzania Sema unataka chanjo toa hyo watanzania",1.37881e+18,2021-04-04,"relevant",3
"@thinker_jr Chanjo tunazo! 😂😂✌✌",1.35806e+18,2021-02-06,"relevant",3
"RT @swahilitimes: Madaktari wameishauri serikali iangalie uwezekano wa kufanya chanjo ya UVIKO-19 kuwa lazima, kufuatia watalaamu wa afya k…",1.43878e+18,2021-09-17,"relevant",1
"Domina Hugo, Mkufunzi  kutoka Chuo cha Taifa cha Utalii akitoa Mafunzo kwa washiriki waliohudhuria Mafunzo kwa Watoa Huduma za Utalii katika Mkoa wa Mtwara
Mada husika  ilihusiana na Utaratibu na Adabu katika Utoaji Huduma Nyakati za Uviko-19 https://t.co/jUOfqj66sY",1.49212e+18,2022-02-11,"relevant",3
"Oya @chanjo_plus am yet to get confirmation message after vaccination on 29th march 2021.
What should I do?",1.39097e+18,2021-05-08,"relevant",1
"RT @rutaraka: Umoja wa Wanafunzi wanaosoma Uchina pamoja na jopo la wataalam wa afya vijana nchini wameandaa Mkutano Mtandaoni kujadili #Ch…",1.42607e+18,2021-08-13,"relevant",3
"RT @VeronicaEvord1: UVIKO19 ni janga la dunia ambalo liliripotiwa China na lilianza kusambaa kwa haraka kwa sababu linaambukizwa kwa hewa ~…",1.46561e+18,2021-11-30,"relevant",3
"RT @MarekaMalili: Ukiachana na sababu za Kiafya, za kupata chanjo ya Uviko 19, sababu nyingine muhimu ni sababu za kiuchumi.
Bila kupata ch…",1.54402e+18,2022-07-04,"relevant",1
"RT @sikika1: ""Wananchi wa kata yetu wanahitaji elimu ya kutosha kuhusu chanjo ya #UVIKO19, mimi mwenyewe kabla sijachanja nilikataa chanjo…",1.46085e+18,2021-11-17,"relevant",1
"Musk leapfrogged Gates on the list of rich men in the world according to Bloomberg Billionaire Index unveiled yesterday. Hii chanjo ya corona tutauzuiwa😂😂..!!
https://t.co/KpJCBr8Ptc via @nbcnews",1.33149e+18,2020-11-25,"relevant",2
"@darmpya_ @MagufuliJP @SuluhuSamia Hawa ndio wanaozua sinto fahamu ili kukomesha hili yapaswa awajibishwe. 

Watu wamekufa kwa kuwaaminisha kuwa chanjo hazijapitiwa na kuthibitisha Tuanze kuwajibishana kwa maslah mapana ya Taifa letu.",1.42029e+18,2021-07-28,"relevant",1
"@ITVTANZANIA Nategemea kupata ufafanuzi wa sheria hizo za Sub kwani kama sijasahau wenzetu Ulaya walikubaliana kuruhusu hadi sub 5 badala ya 3 za awali baada ya kutokea gonjwa la uviko-19. Kwetu sisi hapa sijuhi hali ipoje?",1.48153e+18,2022-01-13,"relevant",3
"@CarenUswege Hadi kufikia umri ulionao ni chanjo ngapi umezipitia na sasa ndio uogope ya covid 19? Acha kulishwa matongo pori ya mch.gwajima!",1.42008e+18,2021-07-27,"relevant",1
"POLEPOLE ATIKISA TENA BUNGENI MASHARTI KICHEFUCHEFU YA UVIKO 19, ''NINI KAULI YA SERIKALI''

https://t.co/WY9pYv25B6",1.4935e+18,2022-02-15,"relevant",3
"@erickkimanijr @HearlyChunga Ndio bby nimekubali kupewa chanjo bila kushawishiwa na mtu😂",1.35507e+18,2021-01-29,"relevant",1
"Getting vaccinated is very important as it protects friends and family who have a higher chance of getting sick.
 @MOH_Kenya @susan_mochache @WHOKenya  @USAIDKenya
#ChanjwaUweChonjo
Pata Chanjo Tuwe Chonjo https://t.co/P0nO8y43u6",1.55069e+18,2022-07-23,"relevant",1
"RT @tmda_tanzania: Fahamu kuhusu chanjo za UVIKO 19 https://t.co/KToymL73Lk",1.4255e+18,2021-08-11,"relevant",3
"RT @wasafifm: Kutoka katika Ukumbi wa Jakaya Kikwete Convention Centre, Dodoma kwenye uzinduzi wa Kampeni ya Maendeleo kwa Ustawi wa Taifa…",1.44713e+18,2021-10-10,"relevant",3
"Waziri wa Afya Mhe @ummymwalimu pamoja na Mratibu wa Kimataifa wa Mapambano dhidi ya UVIKO-19 kutoka Umoja wa Mataifa @TedChaiban wakitoa elimu na kuwahamasisha wananchi kupata chanjo ya UVIKO-19 leo katika Maonyesho ya Kimataifa ya 46 ya Biashara (SabaSaba)
#TanzaniaInachanja https://t.co/1pJjHRWORk",1.54507e+18,2022-07-07,"relevant",3
"@musapambeje My njoo uchome chanjo badala yangu🥰",1.42285e+18,2021-08-04,"relevant",2
